label,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paper,0.752386749,0.6683230400085449,3.6600528119379305e-07,0.7014892101287842,0.6241962909698486,-0.019442597,0.6596807837486267,0.5470569133758545,-0.029596202,0.6257683634757996,0.48319587111473083,-0.038694657,0.5913042426109314,0.4540741741657257,-0.047550455,0.6827441453933716,0.42033565044403076,-0.013335003,0.6595446467399597,0.3170821964740753,-0.028012568,0.6477065086364746,0.25507161021232605,-0.040391874,0.6400302648544312,0.20480932295322418,-0.049625132,0.7157258987426758,0.4033942222595215,-0.016346309,0.7018662691116333,0.28781214356422424,-0.028424574,0.6944389343261719,0.22022248804569244,-0.039760977,0.6888083219528198,0.1680619716644287,-0.048190456,0.7501168251037598,0.4097958505153656,-0.022577358,0.7454831004142761,0.29943957924842834,-0.037459526,0.7401942610740662,0.23500457406044006,-0.047886766,0.7349281907081604,0.182088703,-0.055408403,0.7856177091598511,0.43538135290145874,-0.030546004,0.8003641366958618,0.3596869111061096,-0.044342026,0.8090246915817261,0.3115191161632538,-0.050138138,0.8158406615257263,0.26854389905929565,-0.05391657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paper,0.8096594214439392,0.7672395706176758,3.4348695976404997e-07,0.7742103934288025,0.6911988258361816,-0.016697569,0.7595503330230713,0.5799983739852905,-0.020878853,0.7515936493873596,0.492567778,-0.024651429,0.7320825457572937,0.4389668107032776,-0.028110601,0.8254343867301941,0.4901294708251953,-0.002063649,0.8416163921356201,0.3935307264328003,-0.011045897,0.8551374673843384,0.3386906087398529,-0.020651653,0.8678523898124695,0.2966536581516266,-0.028666625,0.8589527010917664,0.507583499,-0.00451504,0.8845610022544861,0.4088021516799927,-0.011273254,0.9014120101928711,0.3521369695663452,-0.020004721,0.9138750433921814,0.3105601370334625,-0.027292736,0.8860849738121033,0.5419072508811951,-0.010860732,0.9189085364341736,0.45427772402763367,-0.022444099,0.9376595616340637,0.40068528056144714,-0.032919228,0.9516618847846985,0.3574473559856415,-0.040904805,0.9074875116348267,0.5920092463493347,-0.019076405,0.9482889771461487,0.5489263534545898,-0.03187333,0.975372851,0.5186401009559631,-0.039736819,0.9976204633712769,0.49144241213798523,-0.045493826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paper,0.4317445755004883,0.6250814199447632,2.976097448481596e-07,0.4021744430065155,0.7166153192520142,-0.018695628,0.35396286845207214,0.7891753315925598,-0.02404077,0.3135882019996643,0.8458117842674255,-0.027931111,0.29194775223731995,0.9037304520606995,-0.030486418,0.30252036452293396,0.7359346747398376,-0.001485051,0.24710066616535187,0.7767277359962463,-0.011643905,0.21521085500717163,0.7981773614883423,-0.021412952,0.1880979984998703,0.8121668696403503,-0.028202191,0.29797327518463135,0.6849134564399719,-0.000493801,0.23982276022434235,0.7173485159873962,-0.00616474,0.20505711436271667,0.7344025373458862,-0.014429072,0.17782951891422272,0.7468010187149048,-0.020474564,0.30492693185806274,0.6329667568206787,-0.003029419,0.2543356418609619,0.6500594019889832,-0.009661909,0.22507552802562714,0.6633719205856323,-0.014567116,0.20315633714199066,0.6764934659004211,-0.018039839,0.319649875,0.5777554512023926,-0.007778252,0.28560733795166016,0.5767209529876709,-0.011821738,0.26773449778556824,0.5810407400131226,-0.011108196,0.2542930245399475,0.5879281163215637,-0.010389039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paper,0.3528807461261749,0.4961974620819092,1.9024926700694778e-07,0.32571375370025635,0.570944607,-0.011612241,0.2855180501937866,0.6306476593017578,-0.015879111,0.25205281376838684,0.6763975620269775,-0.019573238,0.23428963124752045,0.7243348956108093,-0.022813367,0.24526439607143402,0.5753217935562134,-0.003400005,0.2000170797109604,0.6074799299240112,-0.01212192,0.17388267815113068,0.6237808465957642,-0.019985735,0.1524224430322647,0.6352806091308594,-0.025491701,0.24230718612670898,0.530105472,-0.004950329,0.19209516048431396,0.553052545,-0.01011839,0.16373591125011444,0.5660062432289124,-0.016604066,0.14273636043071747,0.5762666463851929,-0.021472707,0.24929144978523254,0.4842870831489563,-0.008692248,0.2047470659017563,0.49554258584976196,-0.015680192,0.18013359606266022,0.5061843991279602,-0.02091408,0.1627413034439087,0.5178974866867065,-0.024460537,0.26323840022087097,0.4364418685436249,-0.013532116,0.23227833211421967,0.4293719530105591,-0.018972516,0.2186296284198761,0.4321690797805786,-0.019369919,0.21001264452934265,0.439843088,-0.019238019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paper,0.18650302290916443,0.9172155261039734,4.621941513960337e-07,0.2380700558423996,0.840199351,-0.020129034,0.2735326886177063,0.7273029088973999,-0.028510628,0.3028360605239868,0.6425502300262451,-0.037301827,0.33747100830078125,0.5954375267028809,-0.045796633,0.20855645835399628,0.5907288193702698,-0.007243854,0.22161538898944855,0.4743534028530121,-0.020616936,0.22673100233078003,0.40410611033439636,-0.033935811,0.2299460917711258,0.34742632508277893,-0.043728944,0.169319287,0.5921839475631714,-0.009608724,0.16499963402748108,0.4685326814651489,-0.019302258,0.16174060106277466,0.39351773262023926,-0.030097896,0.1580529659986496,0.33779773116111755,-0.0382156,0.13567925989627838,0.6188227534294128,-0.015616676,0.11805830895900726,0.5119805335998535,-0.025461663,0.1085810735821724,0.45024171471595764,-0.03430694,0.10209941864013672,0.4002695083618164,-0.040866502,0.10674790292978287,0.6691136956214905,-0.024383968,0.081908181,0.5962589979171753,-0.033835903,0.066109888,0.5493678450584412,-0.037637714,0.054147944,0.5060643553733826,-0.03978407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paper,0.16411615908145905,0.5791406631469727,5.217900707066292e-07,0.2166343629360199,0.5182174444198608,-0.01990409,0.25615978240966797,0.423321396,-0.02836539,0.2870900332927704,0.3472222685813904,-0.03648562,0.32155799865722656,0.3033527731895447,-0.04446651,0.20944935083389282,0.29565170407295227,-0.007664299,0.2245158553123474,0.19175346195697784,-0.020132782,0.23168169,0.12848590314388275,-0.03287223,0.23718957602977753,0.076328665,-0.041728258,0.17392876744270325,0.29135507345199585,-0.00838514,0.17913535237312317,0.18263578414916992,-0.016072724,0.18269844353199005,0.11834852397441864,-0.025399121,0.18633076548576355,0.069373608,-0.032189086,0.14076383411884308,0.30860066413879395,-0.012412705,0.13817639648914337,0.2144227772951126,-0.019959146,0.13856427371501923,0.16294211149215698,-0.025076896,0.1416473239660263,0.12271738052368164,-0.028663557,0.10861559212207794,0.3451804518699646,-0.019155586,0.1001434475183487,0.2738889753818512,-0.025032613,0.099337414,0.2346852868795395,-0.024647698,0.10228215903043747,0.20271801948547363,-0.023419671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paper,0.23248524963855743,0.634063184,4.7425518800991995e-07,0.29789862036705017,0.5840099453926086,-0.023780683,0.35010626912117004,0.49050408601760864,-0.03569819,0.390991211,0.4145042598247528,-0.047658648,0.4341387152671814,0.3833625912666321,-0.060350008,0.30410218238830566,0.3052724599838257,-0.01771714,0.32850223779678345,0.1817426085472107,-0.037453972,0.3403517007827759,0.10405587404966354,-0.05538138,0.3486660122871399,0.037365131080150604,-0.068285614,0.2632357180118561,0.28873589634895325,-0.021877367,0.27388814091682434,0.1439027190208435,-0.03687536,0.27881088852882385,0.056825269013643265,-0.051049221,0.2803223431110382,-0.013103339,-0.061401088,0.22497354447841644,0.3014003038406372,-0.029526467,0.2233942747116089,0.1719316989183426,-0.042947799,0.22454680502414703,0.091375388,-0.052841388,0.2257055789232254,0.025997621938586235,-0.060091384,0.1866062581539154,0.3413410782814026,-0.040336553,0.17427432537078857,0.24668973684310913,-0.051626656,0.17086879909038544,0.182482511,-0.055199843,0.16979432106018066,0.12457182258367538,-0.057277299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paper,0.30166536569595337,0.8249635100364685,4.635176367173699e-07,0.3716302514076233,0.7856582403182983,-0.027261369,0.43073850870132446,0.6971706748008728,-0.042634897,0.47586941719055176,0.6258127093315125,-0.058058903,0.5179394483566284,0.5936300754547119,-0.073875375,0.3957480788230896,0.48895153403282166,-0.02648682,0.42201411724090576,0.3475017845630646,-0.051294908,0.43354538083076477,0.25896766781806946,-0.071106359,0.441067636,0.18381090462207794,-0.084965058,0.34998926520347595,0.46087169647216797,-0.031993918,0.36305978894233704,0.29325219988822937,-0.053885367,0.3685465157032013,0.19274446368217468,-0.071739748,0.3696904480457306,0.11190136522054672,-0.083825387,0.30649372935295105,0.46755552291870117,-0.041000698,0.3058216869831085,0.3170342743396759,-0.060996044,0.3070482313632965,0.22471420466899872,-0.074641831,0.306916744,0.14849552512168884,-0.083485141,0.263527513,0.5036289691925049,-0.052991636,0.2527051270008087,0.3874345123767853,-0.069720618,0.24928578734397888,0.31281760334968567,-0.075773485,0.24823744595050812,0.24653959274291992,-0.078949489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paper,0.40183815360069275,1.0490506887435913,5.16767045155575e-07,0.46679195761680603,1.011344075202942,-0.027850652,0.5260749459266663,0.9534514546394348,-0.050597813,0.569717288,0.9064729809761047,-0.07380686,0.6022822260856628,0.8679850697517395,-0.098127872,0.496919185,0.7410924434661865,-0.038722377,0.5234996676445007,0.594626248,-0.069470607,0.5378152132034302,0.5077685117721558,-0.092875808,0.5482132434844971,0.4311698377132416,-0.108086057,0.4556695818901062,0.7193994522094727,-0.046213888,0.4716069996356964,0.5504146814346313,-0.071299978,0.48201802372932434,0.45233118534088135,-0.091098845,0.48755398392677307,0.3739420473575592,-0.10485857,0.41367465257644653,0.7262974381446838,-0.056721244,0.4136642813682556,0.5717568397521973,-0.077049278,0.41765183210372925,0.4742816984653473,-0.090503737,0.4206387400627136,0.3952622413635254,-0.09967187,0.370126337,0.7580601572990417,-0.070158735,0.35925015807151794,0.6349955797195435,-0.086994521,0.3565445840358734,0.5541194081306458,-0.092452362,0.3554433286190033,0.48396944999694824,-0.095157221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paper,0.4808454215526581,1.016802191734314,5.675674401572905e-07,0.5467491149902344,0.9670078158378601,-0.019615613,0.6000321507453918,0.8884848952293396,-0.033682276,0.6417372822761536,0.8324728608131409,-0.049328521,0.6848136186599731,0.8049741387367249,-0.066017412,0.5620225667953491,0.7002274394035339,-0.017422391,0.5804810523986816,0.5634096264839172,-0.039080769,0.590730608,0.4799245595932007,-0.057238307,0.6000677347183228,0.40918585658073425,-0.06989108,0.5198907256126404,0.6850875616073608,-0.025429342,0.5279331207275391,0.532131016,-0.045159929,0.533242941,0.4326549470424652,-0.063639581,0.5375194549560547,0.35278454422950745,-0.076607749,0.47888025641441345,0.6969976425170898,-0.036592878,0.47800010442733765,0.5530209541320801,-0.05541981,0.4791974127292633,0.45776239037513733,-0.071118839,0.48226413130760193,0.3797590136528015,-0.081360646,0.43759724497795105,0.7311320304870605,-0.049865689,0.4277782738208771,0.6150916218757629,-0.067272872,0.4226588308811188,0.538269043,-0.075599596,0.421519011,0.4679831862449646,-0.080142185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paper,0.48806604743003845,0.8244024515151978,4.49414756076294e-07,0.5583400130271912,0.783202589,-0.023204451,0.6150874495506287,0.6911503076553345,-0.035285708,0.6616036891937256,0.6214954853057861,-0.047996689,0.7093493938446045,0.5926616787910461,-0.061221749,0.5798039436340332,0.4997115433216095,-0.015341212,0.5979547500610352,0.3652726113796234,-0.03418019,0.605412483,0.28160303831100464,-0.050753575,0.6113594770431519,0.21047748625278473,-0.063040093,0.5398692488670349,0.47820237278938293,-0.020419445,0.5509034395217896,0.3248325288295746,-0.037099089,0.5576246380805969,0.2296569049358368,-0.052671976,0.5613113641738892,0.1543462872505188,-0.063855238,0.5006788969039917,0.48545846343040466,-0.029255632,0.5016008019447327,0.3435119688510895,-0.045086864,0.503608227,0.25351908802986145,-0.057377633,0.5062322020530701,0.17892658710479736,-0.065932311,0.4606281518936157,0.5166546106338501,-0.041050982,0.4536905884742737,0.4055725634098053,-0.054971851,0.4504721462726593,0.3332592248916626,-0.060928572,0.4503914713859558,0.26739808917045593,-0.064603783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paper,0.5399827361106873,0.7556506395339966,4.973952059117437e-07,0.6100960373878479,0.7175231575965881,-0.028123772,0.6680664420127869,0.6271990537643433,-0.042916715,0.715934694,0.555409849,-0.057469223,0.7625486254692078,0.5283727645874023,-0.072590031,0.6258672475814819,0.41743603348731995,-0.023080619,0.6519494652748108,0.27998849749565125,-0.045678858,0.6646735072135925,0.19318686425685883,-0.065032698,0.672689676,0.11993486434221268,-0.07889393,0.5863563418388367,0.396697462,-0.027230436,0.6032928824424744,0.23801982402801514,-0.046866436,0.6114524602890015,0.13884446024894714,-0.064112574,0.6137263774871826,0.058606043457984924,-0.076114953,0.5479157567024231,0.40681585669517517,-0.035276391,0.5486873984336853,0.25944939255714417,-0.053430311,0.551709771,0.16632172465324402,-0.067049108,0.5532722473144531,0.088022321,-0.076000534,0.5085731744766235,0.44238004088401794,-0.046626564,0.5008071660995483,0.3273671567440033,-0.062719733,0.49763035774230957,0.2498677372932434,-0.069812946,0.495723695,0.17975056171417236,-0.073840208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paper,0.6213755011558533,0.7647066712379456,3.833906703221146e-07,0.6925060749053955,0.7442602515220642,-0.023162268,0.7576696872711182,0.6662478446960449,-0.03282414,0.8080936074256897,0.6067424416542053,-0.043038201,0.8523496389389038,0.5857007503509521,-0.053632908,0.73533988,0.45729950070381165,-0.011455927,0.7672275900840759,0.3331225514411926,-0.02885565,0.783293605,0.25393256545066833,-0.045517355,0.7961455583572388,0.1862885057926178,-0.058323599,0.6986492276191711,0.42553189396858215,-0.016287483,0.719947338,0.2768348157405853,-0.031352773,0.7329028248786926,0.18514695763587952,-0.047103867,0.741736114,0.1132948249578476,-0.059035555,0.661220908,0.42279869318008423,-0.025161494,0.6720659136772156,0.28283411264419556,-0.0403958,0.6821151375770569,0.19353598356246948,-0.053995181,0.6908394694328308,0.11938130110502243,-0.063997917,0.6213736534118652,0.4442806541919708,-0.037084155,0.6208818554878235,0.3331039547920227,-0.05163677,0.6222874522209167,0.25909358263015747,-0.059075616,0.6257600784301758,0.1902633011341095,-0.064241268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paper,0.5748152136802673,0.8270629644393921,2.605561633117759e-07,0.628491223,0.8071805238723755,-0.015036536,0.6750883460044861,0.7559373378753662,-0.02290982,0.7153345942497253,0.7163971662521362,-0.03201431,0.7503478527069092,0.7033799290657043,-0.0415475,0.6621704697608948,0.6018223166465759,-0.006355926,0.6888613104820251,0.5088420510292053,-0.020701116,0.7026904225349426,0.4525950849056244,-0.034061942,0.7136187553405762,0.40310293436050415,-0.043846656,0.6385294795036316,0.5754472613334656,-0.011395284,0.6632471084594727,0.46371984481811523,-0.023690119,0.6776481866836548,0.3954392075538635,-0.035810076,0.6872745752334595,0.33896568417549133,-0.044494372,0.6124444603919983,0.5690943598747253,-0.019392513,0.6254104971885681,0.4617719054222107,-0.031662438,0.6351402401924133,0.3982115387916565,-0.041043524,0.6421340107917786,0.3449239432811737,-0.047255598,0.5833575129508972,0.5807725191116333,-0.029432952,0.5878058075904846,0.49575233459472656,-0.040065449,0.5907447934150696,0.44105273485183716,-0.043819614,0.5930666923522949,0.3917349874973297,-0.04593049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paper,0.5682511329650879,0.9157449007034302,2.4995614467115956e-07,0.6137296557426453,0.9184361100196838,-0.015734261,0.6558095216751099,0.8869695067405701,-0.022626188,0.6912387609481812,0.8589237332344055,-0.0298746,0.7218755483627319,0.8563210368156433,-0.036794111,0.6552320718765259,0.7378463745117188,-0.002792464,0.6823689341545105,0.664932132,-0.012419138,0.6949255466461182,0.6171725988388062,-0.022932244,0.7036166787147522,0.5753509402275085,-0.031146966,0.6359069347381592,0.7083405256271362,-0.004996584,0.6608507037162781,0.6215329766273499,-0.013386967,0.675377369,0.567232072,-0.023678197,0.6849098801612854,0.5223932266235352,-0.031387173,0.6131694316864014,0.6954946517944336,-0.010151242,0.6299841403961182,0.6077455878257751,-0.019453591,0.6403623819351196,0.5550145506858826,-0.029027045,0.6473091840744019,0.5110132098197937,-0.035428125,0.5871005654335022,0.6974611878395081,-0.017282778,0.595528781,0.623807967,-0.026038706,0.5997090935707092,0.5757597088813782,-0.030998537,0.6033169627189636,0.5334721803665161,-0.034053121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paper,0.6636956930160522,0.9196190237998962,2.363765077006974e-07,0.7070065140724182,0.9199843406677246,-0.009220131,0.7463095188140869,0.8826918005943298,-0.013525465,0.7780575156211853,0.8516037464141846,-0.019299055,0.8073862791061401,0.8472484350204468,-0.024950633,0.7490742206573486,0.7417961359024048,0.000750105,0.7757083177566528,0.6672528982162476,-0.008201145,0.7885050773620605,0.6201951503753662,-0.017158384,0.7978988885879517,0.579376221,-0.023994653,0.7320615649223328,0.7124832272529602,-0.004137757,0.7578109502792358,0.621441662,-0.012289329,0.7725033760070801,0.5655140280723572,-0.020718794,0.782598078,0.5198562145233154,-0.026557986,0.7117669582366943,0.6994596123695374,-0.011360101,0.7296756505966187,0.6092494130134583,-0.019809239,0.7403637170791626,0.5541008710861206,-0.026806759,0.7478427886962891,0.5078369379043579,-0.031324811,0.6883200407028198,0.7012388706207275,-0.020001365,0.6987957954406738,0.6279228925704956,-0.027068213,0.7049094438552856,0.5811957120895386,-0.02960526,0.7100523114204407,0.540001631,-0.030902017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paper,0.7366795539855957,0.7074023485183716,2.5948392590180447e-07,0.789253294,0.7004810571670532,-0.012830026,0.8358888030052185,0.6447975039482117,-0.018033419,0.8733265995979309,0.6022825241088867,-0.024592053,0.9053062796592712,0.5896927118301392,-0.031559229,0.8173043727874756,0.47879520058631897,-0.003626816,0.8390215039253235,0.385880709,-0.01559968,0.8497534990310669,0.3273988664150238,-0.02752338,0.8576585054397583,0.2784663438796997,-0.036605395,0.7926044464111328,0.45432960987091064,-0.008330963,0.8050568699836731,0.34397000074386597,-0.018825524,0.8119227290153503,0.2740367352962494,-0.030244919,0.8150354027748108,0.2193482369184494,-0.038522605,0.7670236825942993,0.4500053822994232,-0.015677664,0.7709336876869202,0.3429650366306305,-0.026629001,0.7738276720046997,0.27552860975265503,-0.036516394,0.7745317816734314,0.22019454836845398,-0.043080285,0.7401546835899353,0.4639876186847687,-0.024862122,0.7366048097610474,0.37755677103996277,-0.035647642,0.733889639,0.31951722502708435,-0.041124262,0.7313868999481201,0.2680286169052124,-0.044226814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paper,0.767425001,0.745571494,2.3515605107604642e-07,0.8301212191581726,0.7090268731117249,-0.015617066,0.8815787434577942,0.6378958821296692,-0.02640673,0.9243572354316711,0.5840082168579102,-0.039409824,0.9633082151412964,0.5581809282302856,-0.053491086,0.8530203104019165,0.45294514298439026,-0.011110964,0.8724023699760437,0.33324292302131653,-0.02965185,0.8813492655754089,0.25980207324028015,-0.046175711,0.8881025910377502,0.19783197343349457,-0.058546811,0.8236514925956726,0.4360141158103943,-0.020196432,0.8330238461494446,0.2936250567436218,-0.036357798,0.8389338254928589,0.20561203360557556,-0.051702898,0.8413093686103821,0.1339055746793747,-0.062846661,0.7938803434371948,0.4441278874874115,-0.032299332,0.7906933426856995,0.3094461262226105,-0.048617225,0.7908154129981995,0.2257506102323532,-0.061336976,0.7904129028320312,0.1561671793460846,-0.070049584,0.762976348,0.47551754117012024,-0.046500117,0.7463935017585754,0.3745877146720886,-0.062477686,0.7360086441040039,0.30859267711639404,-0.069379754,0.7261664271354675,0.25088921189308167,-0.073272251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paper,0.7456058859825134,0.959672749,3.4538899740255147e-07,0.8044120669364929,0.9306230545043945,-0.018389964,0.85883683,0.8640820980072021,-0.030206811,0.9066529870033264,0.8216923475265503,-0.043832492,0.9494679570198059,0.80754447,-0.058200732,0.8439920544624329,0.6766499280929565,-0.011551189,0.8713876008987427,0.5592299699783325,-0.030718837,0.8857911825180054,0.48654428124427795,-0.048004929,0.8971464037895203,0.4224889874458313,-0.061015625,0.8166537880897522,0.6554822325706482,-0.019904172,0.838311493,0.5222247838973999,-0.037303668,0.852401078,0.4384887218475342,-0.053739835,0.8613229393959045,0.3683395981788635,-0.065577514,0.7854475975036621,0.6593679785728455,-0.031844541,0.7922896146774292,0.528654158,-0.049726341,0.7978894114494324,0.44463568925857544,-0.064426661,0.8017256259918213,0.3723551332950592,-0.074164882,0.7505356073379517,0.6861611008644104,-0.046096142,0.7429775595664978,0.5810213685035706,-0.063214168,0.7375605702400208,0.5100018382072449,-0.07182423,0.7325298190116882,0.44526851177215576,-0.077082708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paper,0.6699653267860413,0.9775552153587341,4.1264308947575046e-07,0.7338060736656189,0.9554755687713623,-0.023068646,0.7961692810058594,0.9006745219230652,-0.037643325,0.847538173,0.864317775,-0.052792877,0.8917976021766663,0.8592891693115234,-0.068699986,0.7768030762672424,0.7025027871131897,-0.022791568,0.8104124069213867,0.5867127180099487,-0.044129364,0.8278963565826416,0.5142848491668701,-0.061613303,0.8414700627326965,0.4512843191623688,-0.074192576,0.7442266345024109,0.6756436228752136,-0.028841244,0.7676709294319153,0.5377917289733887,-0.046910033,0.7828265428543091,0.4541134834289551,-0.061990187,0.7931482195854187,0.38557466864585876,-0.072683528,0.7086435556411743,0.6752830147743225,-0.038104333,0.7182616591453552,0.5397229194641113,-0.055409703,0.7256512641906738,0.45595401525497437,-0.067924954,0.7322717308998108,0.38530826568603516,-0.076204479,0.6700811386108398,0.6992282271385193,-0.050021376,0.6619969606399536,0.5937207341194153,-0.066091962,0.658511758,0.5237374305725098,-0.073275521,0.6563820242881775,0.46143898367881775,-0.077170037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paper,0.4715959429740906,0.8857702612876892,4.873594434684492e-07,0.5450709462165833,0.8447063565254211,-0.027930595,0.6068177223205566,0.7517621517181396,-0.042212028,0.6614691019058228,0.6843785643577576,-0.056450747,0.7144506573677063,0.6692773103713989,-0.071011432,0.5682393908500671,0.5475391745567322,-0.021817092,0.5928200483322144,0.4103362262248993,-0.041904572,0.6041871309280396,0.32490697503089905,-0.059562616,0.611522913,0.2514869272708893,-0.072721139,0.5274688601493835,0.5247479677200317,-0.026031921,0.5435706377029419,0.3674466013908386,-0.041993875,0.5529636740684509,0.2729042172431946,-0.056445763,0.5579140782356262,0.1965600699186325,-0.066952102,0.48686251044273376,0.5315752625465393,-0.034157529,0.49148744344711304,0.38482779264450073,-0.049110554,0.495657742,0.3001369535923004,-0.060733534,0.4999569356441498,0.22805216908454895,-0.068882041,0.44520828127861023,0.5664619207382202,-0.045865983,0.42937585711479187,0.45956185460090637,-0.059163366,0.42185014486312866,0.3917872905731201,-0.064832598,0.4172702431678772,0.3314499855041504,-0.068131477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
